Id,Status,Pole Class,Borough,X Coord.,Y Coord.,Latitude,Longitude,Zipcode
15873,Approved,UTILITY,Queens,1002876,220530,40.7719606,-73.9327536,11102
15870,Installed,UTILITY,Queens,1008871,215893,40.7592186,-73.9111266,11103
15869,Installed,UTILITY,Queens,1003026,218217,40.7656117,-73.9322185,11106
15868,Installed,UTILITY,Queens,1006236,213629,40.7530114,-73.9206454,11101
15865,Installed,UTILITY,Queens,1017482,218586,40.766582,-73.8800305,11369
15864,Installed,UTILITY,Queens,1017876,218264,40.7656967,-73.8786098,11369
15863,Installed,UTILITY,Queens,1013071,223045,40.7788362,-73.8959354,11105
15862,Approved,UTILITY,Queens,996704,208937,40.7401516,-73.9550582,11101
15861,Approved,UTILITY,Queens,1013189,191853,40.6932216,-73.8956435,11385
15860,Approved,UTILITY,Queens,1028645,203478,40.7250654,-73.8398313,11375
15859,Approved,UTILITY,Queens,1019414,207688,40.7366623,-73.8731129,11373
15858,Approved,UTILITY,Queens,1019555,208545,40.739014,-73.8725996,11373
15857,Installed,UTILITY,Queens,1012216,205718,40.7312808,-73.8990946,11378
15856,Installed,UTILITY,Queens,1018361,218253,40.7656646,-73.876859,11369
15854,Installed,UTILITY,Queens,1000700,210043,40.7431808,-73.9406354,11101
15853,Installed,UTILITY,Queens,1003343,218393,40.7660941,-73.9310737,11106
15851,Approved,UTILITY,Queens,997779,210452,40.7443083,-73.9511759,11101
15849,Approved,UTILITY,Queens,997507,212698,40.7504734,-73.952153,11101
15847,Installed,UTILITY,Queens,998264,213020,40.7513561,-73.9494202,11101
15846,Installed,UTILITY,Queens,1001354,215083,40.7570131,-73.9382624,11101
15844,Installed,UTILITY,Queens,1008963,218458,40.7662586,-73.9107851,11103
15843,Installed,UTILITY,Queens,1007733,220660,40.7723058,-73.9152177,11105
15842,Approved,UTILITY,Queens,1015557,191145,40.6912702,-73.8871076,11385
15841,Approved,UTILITY,Queens,1016300,191352,40.6918357,-73.8844273,11385
15839,Installed,UTILITY,Queens,1009153,198379,40.7111462,-73.9101735,11385
15838,Installed,UTILITY,Queens,1008436,199149,40.7132616,-73.912757,11385
15836,Installed,UTILITY,Queens,1015314,200052,40.7157187,-73.8879427,11379
15833,Installed,UTILITY,Queens,1011409,202879,40.723491,-73.9020178,11378
15831,Installed,UTILITY,Queens,1011612,213908,40.7537622,-73.9012406,11377
15830,Installed,UTILITY,Queens,1013453,216342,40.760437,-73.8945852,11370
15829,Installed,UTILITY,Queens,1018619,218879,40.7673818,-73.8759244,11369
15828,Approved,UTILITY,Queens,1013842,220030,40.7705583,-73.8931648,11370
15826,Approved,UTILITY,Queens,1012129,220412,40.7716124,-73.8993476,11105
15825,Installed,UTILITY,Queens,1024199,199817,40.715038,-73.8558933,11375
15822,Approved,UTILITY,Queens,1020087,209020,40.7403156,-73.8706773,11373
15821,Installed,UTILITY,Queens,1006834,214590,40.7556476,-73.9184838,11103
15820,Installed,UTILITY,Queens,1013441,207272,40.7355422,-73.8946679,11377
15819,Installed,UTILITY,Queens,1014365,205898,40.7317678,-73.8913399,11378
15811,Installed,UTILITY,Queens,1002615,218509,40.766414,-73.9337015,11106
15810,Installed,UTILITY,Queens,1002404,222252,40.776688,-73.9344531,11102
15809,Installed,UTILITY,Queens,1001970,221905,40.7757365,-73.936021,11102
15808,Approved,UTILITY,Queens,1002854,219701,40.7696853,-73.9328354,11102
15807,Approved,UTILITY,Queens,996588,211019,40.7458663,-73.955473,11101
15806,Installed,UTILITY,Queens,999128,212852,40.7508936,-73.9463022,11101
15805,Approved,UTILITY,Queens,1000487,212463,40.7498235,-73.9413982,11101
15804,Installed,UTILITY,Queens,1001939,213180,40.7517887,-73.9361559,11101
15803,Installed,UTILITY,Queens,1008677,217566,40.7638111,-73.9118208,11103
15800,Approved,UTILITY,Queens,1019197,219920,40.7702368,-73.8738324,11369
15797,Approved,UTILITY,Queens,1020268,218385,40.7660194,-73.869974,11369
15796,Approved,UTILITY,Queens,1020902,218373,40.7659838,-73.8676853,11369
15795,Approved,UTILITY,Queens,1032237,216867,40.761796,-73.8267765,11354
15793,Approved,UTILITY,Queens,1000185,215315,40.757652,-73.9424814,11101
15792,Approved,UTILITY,Queens,1032523,215711,40.7586215,-73.8257524,11355
15791,Approved,UTILITY,Queens,1002889,214132,40.7543997,-73.9327244,11101
15790,Approved,UTILITY,Queens,1019808,215637,40.7584787,-73.8716491,11369
15789,Proposed,UTILITY,Queens,1020802,213407,40.7523539,-73.8680733,11368
15788,Proposed,UTILITY,Queens,1014436,215113,40.7570604,-73.8910424,11370
15787,Approved,UTILITY,Queens,1023744,214072,40.7541665,-73.8574509,11368
15786,Installed,UTILITY,Queens,1022068,212031,40.7485718,-73.8635117,11368
15784,Approved,UTILITY,Queens,1018740,207894,40.7372304,-73.8755439,11373
15783,Installed,UTILITY,Queens,1034445,195819,40.7040123,-73.8189631,11418
15782,Installed,UTILITY,Queens,1033229,195706,40.7037089,-73.8233496,11415
15781,Installed,UTILITY,Queens,1034481,194701,40.7009434,-73.8188416,11418
15779,Proposed,UTILITY,Queens,1035401,196583,40.7061038,-73.8155093,11435
15778,Approved,UTILITY,Queens,1015283,195522,40.703285,-73.8880754,11385
15776,Approved,UTILITY,Queens,1033359,191992,40.6935142,-73.8229079,11419
15775,Approved,UTILITY,Queens,1031573,191125,40.6911442,-73.8293544,11419
15774,Installed,UTILITY,Queens,1041221,190992,40.6907223,-73.7945652,11433
15773,Approved,UTILITY,Queens,1033283,183806,40.6710459,-73.8232415,11420
15772,Installed,UTILITY,Queens,1043408,186143,40.6773986,-73.7867216,11434
15771,Approved,UTILITY,Queens,1040934,185417,40.6754221,-73.795647,11436
15770,Installed,UTILITY,Queens,1040161,184972,40.6742056,-73.7984375,11436
15769,Installed,UTILITY,Queens,1041045,184869,40.6739172,-73.7952515,11436
15768,Approved,UTILITY,Queens,1041188,184424,40.6726949,-73.7947397,11436
15767,Installed,UTILITY,Queens,1042273,184061,40.6716915,-73.7908315,11436
15766,Installed,UTILITY,Queens,1040230,183687,40.6706781,-73.7981994,11436
15765,Installed,UTILITY,Queens,1041014,183223,40.6693995,-73.7953771,11436
15764,Approved,UTILITY,Queens,1043652,181739,40.665309,-73.7858807,11434
15763,Approved,UTILITY,Queens,1046792,181295,40.6640687,-73.7745665,11434
15762,Approved,UTILITY,Queens,1044319,181278,40.6640392,-73.7834806,11434
15761,Approved,UTILITY,Queens,1046149,180924,40.6630549,-73.7768876,11434
15760,Approved,UTILITY,Queens,1047077,180887,40.6629468,-73.773543,11434
15759,Installed,UTILITY,Queens,1047238,180399,40.6616062,-73.7729673,11434
15758,Installed,UTILITY,Queens,1046570,180301,40.661342,-73.7753759,11434
15757,Installed,UTILITY,Queens,1058162,180728,40.6624248,-73.7335897,11422
15756,Proposed,UTILITY,Queens,1057875,178095,40.6552002,-73.7346529,11422
15753,Approved,UTILITY,Queens,1034341,162536,40.6126585,-73.8195854,11693
15752,Installed,UTILITY,Queens,1034621,161820,40.6106917,-73.8185823,11693
15751,Approved,UTILITY,Queens,1035060,160731,40.6077001,-73.8170094,11693
15743,Installed,UTILITY,Brooklyn,1005545,197363,40.7083669,-73.923191,11237
15741,Installed,UTILITY,Brooklyn,1006128,196467,40.7059062,-73.921091,11237
15740,Installed,UTILITY,Brooklyn,1007859,195623,40.7035852,-73.9148507,11237
15739,Installed,UTILITY,Queens,1009658,195563,40.7034155,-73.9083626,11385
15738,Approved,UTILITY,Queens,1009326,195130,40.702228,-73.9095616,11385
15736,Installed,UTILITY,Queens,1020895,190890,40.6905498,-73.8678602,11421
15735,Installed,UTILITY,Brooklyn,1019887,190522,40.6895439,-73.871497,11208
15733,Installed,UTILITY,Brooklyn,1019480,189617,40.6870615,-73.8729693,11208
15732,Installed,UTILITY,Brooklyn,1020820,189533,40.6868255,-73.8681381,11208
15730,Installed,UTILITY,Brooklyn,1015053,187873,40.6822911,-73.8889399,11207
15729,Installed,UTILITY,Brooklyn,1017297,186980,40.6798319,-73.8808536,11208
15726,Approved,UTILITY,Queens,1022667,186790,40.6792888,-73.8614939,11416
15725,Approved,UTILITY,Brooklyn,1021763,185776,40.6765094,-73.8647588,11208
15724,Approved,UTILITY,Brooklyn,1021295,184104,40.6719222,-73.8664552,11208
15723,Approved,UTILITY,Brooklyn,1019066,183939,40.6714783,-73.8744914,11208
15722,Approved,UTILITY,Brooklyn,1022460,183923,40.6714204,-73.8622565,11208
15721,Approved,UTILITY,Brooklyn,1020870,183915,40.6714052,-73.8679883,11208
15720,Approved,UTILITY,Brooklyn,1020485,182961,40.6687882,-73.8693813,11208
15719,Installed,UTILITY,Brooklyn,1008857,182315,40.6670551,-73.9112999,11212
15717,Approved,UTILITY,Brooklyn,1015453,184506,40.6730481,-73.8875133,11207
15716,Approved,UTILITY,Brooklyn,1015260,184131,40.6720195,-73.8882108,11207
15714,Approved,UTILITY,Brooklyn,1014531,183723,40.6709021,-73.8908406,11207
15712,Approved,UTILITY,Brooklyn,1016069,182478,40.6674795,-73.8853022,11207
15711,Approved,UTILITY,Brooklyn,1015346,182360,40.6671582,-73.887909,11207
15710,Proposed,UTILITY,Brooklyn,1016839,182229,40.6667932,-73.8825278,11207
15709,Approved,UTILITY,Brooklyn,1013588,179908,40.660434,-73.8942566,11207
15708,Approved,UTILITY,Brooklyn,1023956,182829,40.668411,-73.85687,11208
15705,Approved,UTILITY,Brooklyn,1021407,182530,40.6676014,-73.8660601,11208
15704,Approved,UTILITY,Brooklyn,1020646,182323,40.6670364,-73.8688044,11208
15703,Installed,UTILITY,Brooklyn,1009768,179585,40.6595592,-73.9080263,11212
15702,Installed,CITY,Manhattan,985596,216264,40.760271,-73.9951413,10036
15701,Installed,UTILITY,Brooklyn,1008142,179369,40.6589709,-73.9138876,11212
15700,Approved,UTILITY,Brooklyn,1010100,177597,40.6541017,-73.9068373,11236
15699,Installed,UTILITY,Brooklyn,1003177,180498,40.6620818,-73.9317795,11203
15697,Installed,UTILITY,Brooklyn,1006384,178815,40.6574549,-73.9202257,11212
15695,Installed,UTILITY,Brooklyn,1003448,178599,40.6568688,-73.9308081,11203
15694,Installed,UTILITY,Brooklyn,1004546,177776,40.6546074,-73.9268532,11203
15693,Approved,UTILITY,Brooklyn,1008015,177354,40.6534405,-73.9143525,11236
15692,Approved,UTILITY,Brooklyn,1006280,176925,40.6522675,-73.9206067,11236
15691,Installed,UTILITY,Brooklyn,1002460,179907,40.6604611,-73.9343654,11203
15690,Installed,UTILITY,Brooklyn,1001001,179099,40.6582462,-73.9396261,11203
15689,Approved,UTILITY,Brooklyn,998886,178671,40.6570752,-73.9472499,11203
15688,Installed,UTILITY,Brooklyn,1002942,177966,40.6551325,-73.9326335,11203
15687,Installed,UTILITY,Brooklyn,1003038,176787,40.6518962,-73.9322908,11203
15686,Installed,UTILITY,Brooklyn,1001981,176680,40.6516047,-73.9361004,11203
15685,Installed,UTILITY,Brooklyn,1001409,176641,40.6514987,-73.9381619,11203
15684,Installed,UTILITY,Brooklyn,1003290,176460,40.6509981,-73.9313836,11203
15683,Installed,UTILITY,Brooklyn,1001719,176062,40.6499089,-73.9370462,11203
15682,Installed,UTILITY,Brooklyn,1005491,175610,40.64866,-73.9234543,11203
15680,Installed,UTILITY,Brooklyn,1003132,175217,40.6475867,-73.9319565,11203
15679,Installed,UTILITY,Brooklyn,1005297,174912,40.6467446,-73.9241556,11203
15678,Approved,UTILITY,Brooklyn,1005889,174277,40.6450003,-73.9220243,11203
15677,Installed,UTILITY,Brooklyn,1003271,173961,40.6441389,-73.9314591,11203
15676,Approved,UTILITY,Brooklyn,987876,173173,40.6419957,-73.9869344,11218
15674,Approved,UTILITY,Brooklyn,1007507,171107,40.6362952,-73.9162048,11236
15672,Installed,CITY,Brooklyn,987981,188586,40.6843009,-73.9865475,11217
15671,Installed,CITY,Brooklyn,1003888,181580,40.6650501,-73.9292136,11213
15669,Installed,CITY,Brooklyn,1006560,178190,40.6557389,-73.9195934,11212
15668,Approved,CITY,Brooklyn,997639,160201,40.6063809,-73.9517809,11229
15667,Installed,CITY,Brooklyn,1008898,187097,40.6801805,-73.9111346,11233
15666,Approved,CITY,Bronx,1009787,249329,40.8509885,-73.907693,10453
15665,Installed,CITY,Bronx,1016668,250346,40.8537573,-73.8828157,10458
15664,Installed,CITY,Bronx,1011504,250978,40.8555094,-73.9014799,10453
15663,Installed,CITY,Bronx,1006511,241841,40.830445,-73.9195594,10456
15662,Installed,CITY,Bronx,1006475,242643,40.8326464,-73.9196868,10452
15661,Approved,CITY,Bronx,1007257,243167,40.8340826,-73.9168591,10456
15660,Installed,CITY,Bronx,1006862,244045,40.8364935,-73.9182836,10452
15658,Installed,CITY,Bronx,1010445,240506,40.82677,-73.905349,10456
15657,Installed,CITY,Bronx,1011630,239668,40.8244664,-73.9010706,10459
15656,Installed,CITY,Bronx,1010479,239586,40.8242448,-73.9052297,10456
15655,Installed,CITY,Bronx,1013906,242491,40.8322074,-73.8928345,10459
15654,Installed,CITY,Bronx,1006653,233512,40.8075839,-73.9190741,10454
15653,Installed,CITY,Bronx,1008176,231138,40.8010639,-73.913581,10454
15652,Installed,CITY,Bronx,1007068,232884,40.8058592,-73.9175771,10454
15651,Installed,CITY,Brooklyn,1004925,187217,40.68052,-73.9254584,11233
15650,Installed,CITY,Brooklyn,1001632,186978,40.6798711,-73.9373316,11233
15648,Installed,CITY,Brooklyn,1013289,182604,40.6678349,-73.8953227,11207
15647,Installed,CITY,Brooklyn,1009930,191639,40.6926443,-73.9073965,11237
15646,Installed,CITY,Brooklyn,1008913,185650,40.6762087,-73.9110858,11233
15645,Installed,CITY,Brooklyn,1006543,183994,40.6716697,-73.9196355,11233
15643,Installed,CITY,Brooklyn,989058,153899,40.589092,-73.982689,11223
15642,Installed,CITY,Brooklyn,976088,172243,40.6394401,-74.0294091,11220
15641,Installed,CITY,Brooklyn,998633,196332,40.705551,-73.9481241,11206
15640,Installed,CITY,Brooklyn,990054,186951,40.6798121,-73.9790745,11217
15639,Installed,CITY,Brooklyn,989715,194610,40.7008345,-73.9802905,11251
15638,Installed,CITY,Brooklyn,997727,155211,40.5926843,-73.951474,11229
15636,Installed,CITY,Brooklyn,987411,190394,40.6892637,-73.9886018,11201
15635,Installed,CITY,Brooklyn,984634,187591,40.6815707,-73.9986155,11231
15634,Proposed,CITY,Brooklyn,996001,200803,40.7178267,-73.9576092,11211
15633,Installed,CITY,Brooklyn,993353,190471,40.6894709,-73.9671757,11205
15631,Installed,CITY,Brooklyn,990387,181016,40.6635217,-73.9778793,11215
15630,Installed,CITY,Brooklyn,986442,166917,40.6248248,-73.9921036,11219
15629,Installed,CITY,Brooklyn,983877,180010,40.6607625,-74.0013444,11232
15628,Installed,CITY,Brooklyn,981317,174386,40.6453254,-74.0105691,11220
15626,Approved,CITY,Brooklyn,993920,190614,40.6898628,-73.9651309,11205
15625,Installed,CITY,Brooklyn,995035,176155,40.6501748,-73.9611335,11226
15622,Installed,CITY,Brooklyn,996110,164522,40.6182434,-73.9572799,11230
15621,Installed,CITY,Brooklyn,1008114,184143,40.6720745,-73.9139717,11233
15620,Installed,CITY,Brooklyn,1020373,176381,40.6507281,-73.8698203,11239
15619,Installed,CITY,Bronx,1015715,256045,40.8694028,-73.8862339,10458
15618,Installed,CITY,Bronx,1016392,256026,40.8693482,-73.8837862,10458
15617,Installed,CITY,Bronx,1015099,256959,40.8719136,-73.8884569,10468
15616,Installed,CITY,Bronx,1013128,254656,40.8655992,-73.8955935,10468
15615,Installed,CITY,Bronx,1009836,253887,40.8634987,-73.9074984,10468
15614,Installed,CITY,Bronx,1006710,249435,40.8512878,-73.9188148,10453
15613,Installed,CITY,Bronx,1015036,243020,40.8336554,-73.8887487,10460
15612,Installed,CITY,Bronx,1010480,244080,40.8365795,-73.9052085,10456
15610,Approved,CITY,Manhattan,992338,217710,40.7642363,-73.9708029,10065
15609,Installed,CITY,Manhattan,993639,213357,40.7522872,-73.9661124,10017
15607,Approved,CITY,Manhattan,985847,216719,40.7615199,-73.9942352,10036
15606,Installed,CITY,Manhattan,985991,218439,40.7662408,-73.9937149,10019
15604,Installed,CITY,Manhattan,996013,222368,40.7770172,-73.9575282,10028
15603,Approved,CITY,Manhattan,996295,221845,40.7755813,-73.956511,10028
15602,Proposed,CITY,Manhattan,986768,210803,40.7452817,-73.9909128,10001
15601,Installed,CITY,Bronx,1015555,239945,40.8252136,-73.8868875,10459
15600,Installed,CITY,Bronx,1003961,239797,40.8248409,-73.9287798,10451
15599,Installed,CITY,Manhattan,1000939,241701,40.830073,-73.9396943,10039
15597,Approved,UTILITY,Brooklyn,1009192,169856,40.6328569,-73.9101384,11236
15594,Installed,CITY,Manhattan,981883,206849,40.734429,-74.0085409,10014
15593,Installed,CITY,Manhattan,987819,206378,40.7331358,-73.9871222,10003
15590,Installed,CITY,Manhattan,982007,205393,40.7304327,-74.008093,10014
15589,Approved,UTILITY,Brooklyn,1000115,172893,40.6412137,-73.942834,11203
15588,Installed,CITY,Manhattan,990653,228185,40.7929888,-73.9768756,10024
15587,Approved,CITY,Manhattan,998682,219985,40.7704726,-73.9478966,10075
15586,Installed,CITY,Manhattan,989498,221307,40.7741113,-73.9810523,10023
15585,Installed,CITY,Bronx,1012243,238656,40.8216868,-73.89886,10459
15584,Approved,CITY,Bronx,1007264,238799,40.8220937,-73.9168488,10451
15583,Installed,CITY,Bronx,1005594,239425,40.8238161,-73.9228807,10451
15582,Installed,CITY,Bronx,1003897,238910,40.8224065,-73.9290137,10451
15581,Installed,CITY,Manhattan,1001215,238927,40.8224587,-73.9387039,10039
15579,Proposed,CITY,Bronx,1004237,237141,40.8175503,-73.9277905,10451
15578,Installed,CITY,Bronx,1003410,236990,40.8171377,-73.9307787,10451
15576,Installed,CITY,Manhattan,1001758,237842,40.8194796,-73.9367449,10037
15573,Approved,CITY,Bronx,1007747,236163,40.8148573,-73.9151129,10455
15572,Installed,CITY,Bronx,1006444,235524,40.8131068,-73.9198224,10454
15569,Installed,CITY,Manhattan,1001683,235622,40.8133865,-73.9370216,10037
15568,Installed,CITY,Manhattan,1002358,236234,40.8150649,-73.9345815,10037
15567,Installed,CITY,Manhattan,1002234,234926,40.8114751,-73.9350329,10037
15566,Installed,CITY,Manhattan,999488,232898,40.8059139,-73.9449574,10027
15565,Installed,CITY,Manhattan,1001917,230374,40.7989817,-73.9361901,10035
15564,Approved,CITY,Manhattan,1001891,228771,40.794582,-73.9362882,10029
15563,Installed,CITY,Manhattan,1002542,229949,40.7978139,-73.9339338,10035
15562,Installed,CITY,Manhattan,1002838,230643,40.7997181,-73.9328628,10035
15561,Approved,CITY,Manhattan,1001835,229497,40.7965747,-73.9364885,10035
15559,Installed,CITY,Manhattan,998674,230199,40.7985073,-73.9479036,10029
15558,Installed,CITY,Brooklyn,1015719,177279,40.6532106,-73.8865881,11207
15556,Installed,UTILITY,Brooklyn,1000224,171595,40.6376508,-73.9424444,11210
15555,Installed,UTILITY,Brooklyn,1000066,170282,40.6340472,-73.9430167,11210
15554,Approved,UTILITY,Brooklyn,998255,168873,40.6301828,-73.9495445,11210
15553,Approved,UTILITY,Brooklyn,999394,168846,40.6301068,-73.9454411,11210
15552,Installed,UTILITY,Brooklyn,985158,165296,40.6203757,-73.9967292,11219
15551,Approved,UTILITY,Brooklyn,983506,161902,40.6110599,-74.0026796,11214
15550,Installed,CITY,Brooklyn,995829,164951,40.6194212,-73.9582913,11230
15549,Proposed,UTILITY,Brooklyn,994516,157060,40.5977637,-73.9630329,11223
15548,Approved,UTILITY,Brooklyn,985267,157134,40.5979727,-73.9963378,11214
15546,Approved,UTILITY,Brooklyn,986371,155270,40.5928562,-73.992363,11214
15545,Installed,UTILITY,Brooklyn,986632,154835,40.5916621,-73.9914234,11214
15542,Installed,UTILITY,Brooklyn,987679,148547,40.5744025,-73.9876567,11224
15541,Installed,UTILITY,Brooklyn,989275,148390,40.5739708,-73.9819118,11224
15540,Installed,UTILITY,Bronx,1042596,250352,40.8536405,-73.7890917,10464
15539,Installed,UTILITY,Bronx,1042961,249355,40.8509016,-73.787781,10464
15537,Installed,UTILITY,Bronx,1043681,246644,40.8434559,-73.7852025,10464
15536,Approved,CITY,Brooklyn,996820,163733,40.6160767,-73.9547239,11230
15535,Approved,CITY,Manhattan,998844,240179,40.8258993,-73.9472679,10031
15534,Installed,CITY,Manhattan,1003628,252152,40.8587525,-73.9299474,10040
15533,Installed,CITY,Manhattan,995235,232770,40.8055689,-73.9603203,10025
15532,Proposed,CITY,Manhattan,992318,230120,40.7982985,-73.9708602,10025
15530,Installed,CITY,Bronx,1004067,241791,40.8303136,-73.928391,10452
15529,Installed,CITY,Bronx,1015987,236938,40.8169587,-73.8853408,10474
15528,Installed,CITY,Bronx,1009199,237656,40.8189512,-73.9098618,10455
15527,Installed,CITY,Bronx,1008182,238433,40.8210867,-73.9135333,10451
15526,Installed,CITY,Bronx,1007461,235510,40.8130658,-73.9161484,10455
15525,Installed,CITY,Bronx,1014137,255306,40.8673799,-73.8919426,10458
15524,Approved,CITY,Bronx,1015970,251574,40.8571303,-73.885333,10458
15523,Installed,CITY,Bronx,1006558,248797,40.8495371,-73.9193664,10453
15522,Installed,CITY,Bronx,1015910,251060,40.8557198,-73.8855524,10458
15521,Installed,CITY,Bronx,1005543,242320,40.8317621,-73.9230557,10452
15520,Approved,CITY,Bronx,1011705,248391,40.8484082,-73.9007639,10457
15519,Installed,CITY,Bronx,1018535,259913,40.8800087,-73.876018,10467
15518,Installed,CITY,Bronx,1010561,249418,40.8512305,-73.9048949,10453
15516,Installed,CITY,Bronx,1017316,259210,40.8780839,-73.8804296,10467
15514,Installed,CITY,Bronx,1014068,253649,40.8628322,-73.8921995,10458
15511,Installed,CITY,Bronx,1013895,246539,40.843318,-73.8928564,10457
15509,Installed,CITY,Bronx,1014722,243876,40.836006,-73.8898795,10460
15508,Installed,CITY,Bronx,1014739,255639,40.8682919,-73.8897646,10458
15507,Installed,CITY,Bronx,1009528,252664,40.8601428,-73.9086166,10468
15506,Approved,CITY,Bronx,1014593,250804,40.8550217,-73.8903143,10458
15505,Installed,CITY,Bronx,1012240,250963,40.8554659,-73.8988194,10457
15504,Installed,CITY,Bronx,1013062,248732,40.8493399,-73.8958576,10457
15502,Installed,CITY,Bronx,1005487,241766,40.8302417,-73.9232598,10452
15501,Installed,CITY,Bronx,1009225,243187,40.8341321,-73.9097473,10456
15500,Installed,CITY,Bronx,1005119,241040,40.8282499,-73.9245919,10452
15499,Installed,CITY,Bronx,1006189,240695,40.8273004,-73.9207267,10451
15497,Installed,CITY,Bronx,1006973,240374,40.8264174,-73.9178949,10451
15496,Installed,CITY,Bronx,1013864,241159,40.8285515,-73.8929922,10459
15494,Installed,CITY,Bronx,1008925,233229,40.8068011,-73.910868,10454
15492,Installed,CITY,Bronx,1007967,232786,40.8055878,-73.9143301,10454
15491,Installed,CITY,Bronx,1007069,234480,40.8102397,-73.9175681,10454
15489,Installed,CITY,Bronx,1006069,232612,40.8051151,-73.9211865,10454
15488,Installed,CITY,Bronx,1011436,235781,40.8137983,-73.9017873,10455
15486,Installed,CITY,Bronx,1010858,238495,40.8212492,-73.9038647,10456
15484,Installed,CITY,Bronx,1015691,254650,40.865574,-73.8863272,10458
15483,Installed,CITY,Bronx,1006127,238624,40.8216162,-73.9209574,10451
15481,Approved,CITY,Bronx,1013590,258328,40.8756762,-73.8939071,10468
15479,Installed,CITY,Bronx,1008939,252827,40.8605919,-73.9107453,10468
15478,Approved,CITY,Bronx,1004691,244119,40.8367019,-73.926129,10452
15476,Installed,CITY,Brooklyn,996110,190137,40.6885509,-73.9572348,11238
15475,Installed,CITY,Brooklyn,996052,187877,40.6823478,-73.9574479,11238
15474,Installed,CITY,Brooklyn,1002380,187470,40.68122,-73.9346334,11233
15472,Installed,CITY,Brooklyn,1015165,176703,40.6516316,-73.8885873,11207
15471,Installed,CITY,Brooklyn,1009723,183872,40.6713262,-73.9081723,11212
15469,Installed,CITY,Brooklyn,1004486,193975,40.6990702,-73.9270208,11221
15468,Installed,CITY,Brooklyn,997825,187310,40.680789,-73.9510565,11216
15467,Installed,CITY,Queens,1036405,218814,40.7671164,-73.8117158,11354
15466,Installed,CITY,Queens,1034337,217536,40.7636206,-73.819191,11354
15465,Installed,CITY,Queens,1035973,198306,40.7108297,-73.813433,11435
15464,Installed,CITY,Queens,1034980,197533,40.7087137,-73.8170206,11435
15463,Installed,CITY,Queens,1029546,200083,40.7157424,-73.8366035,11375
15462,Installed,CITY,Queens,1026069,199227,40.71341,-73.8491514,11375
15461,Installed,CITY,Queens,1036807,196335,40.7054149,-73.8104402,11435
15460,Installed,CITY,Queens,1033789,195110,40.7020699,-73.8213343,11418
15459,Installed,CITY,Queens,1032509,196559,40.7060542,-73.8259403,11415
15458,Installed,CITY,Queens,1030335,195834,40.7040758,-73.8337864,11418
15457,Installed,CITY,Queens,1030263,197276,40.7080341,-73.8340362,11418
15456,Installed,CITY,Queens,1044056,193469,40.6975024,-73.7843204,11433
15455,Installed,CITY,Queens,1045128,192501,40.6948381,-73.7804632,11433
15454,Installed,CITY,Queens,1033902,192803,40.6957371,-73.8209438,11418
15453,Installed,CITY,Queens,1025966,192255,40.694274,-73.8495661,11421
15452,Installed,CITY,Queens,1024858,194349,40.7000267,-73.8535491,11421
15451,Installed,CITY,Queens,1025032,192439,40.6947834,-73.8529331,11421
15450,Installed,CITY,Queens,1024779,190829,40.6903655,-73.8538552,11421
15449,Installed,CITY,Queens,1046144,190144,40.6883617,-73.776821,11434
15448,Installed,CITY,Queens,1045401,189104,40.6855123,-73.7795095,11434
15447,Installed,CITY,Queens,1028858,190980,40.6907603,-73.8391456,11416
15446,Installed,CITY,Queens,1025507,188095,40.6828579,-73.8512468,11416
15445,Approved,CITY,Queens,1024786,189450,40.6865804,-73.8538382,11416
15444,Installed,CITY,Queens,1024043,189281,40.6861199,-73.8565183,11421
15443,Installed,CITY,Queens,1038311,188178,40.6830168,-73.8050811,11436
15442,Installed,CITY,Queens,1031414,187117,40.680144,-73.8299558,11419
15441,Installed,CITY,Queens,1029615,185928,40.6768899,-73.8364499,11417
15440,Installed,CITY,Queens,1027712,188034,40.6826799,-73.843297,11417
15439,Approved,CITY,Queens,1027442,186653,40.6788907,-73.8442793,11417
15438,Installed,CITY,Queens,1018781,198358,40.7110562,-73.8754449,11379
15436,Installed,CITY,Queens,1007770,217015,40.7623012,-73.9150969,11103
15435,Installed,CITY,Queens,1010711,195229,40.7024957,-73.9045661,11385
15434,Installed,CITY,Queens,1030233,200802,40.7177123,-73.8341203,11375
15433,Installed,CITY,Queens,1028958,203936,40.7263209,-73.838699,11375
15432,Installed,CITY,Queens,1017947,199024,40.7128874,-73.8784499,11379
15431,Installed,CITY,Queens,1015224,205671,40.7311418,-73.8882415,11378
15430,Installed,CITY,Queens,1016628,214030,40.7540801,-73.8831355,11372
15429,Installed,CITY,Queens,1002479,220156,40.7709349,-73.934188,11102
15428,Installed,CITY,Queens,1010710,222180,40.7764694,-73.9044637,11105
15427,Installed,CITY,Queens,1031278,221411,40.7742732,-73.8302065,11356
15426,Installed,CITY,Queens,1048711,214708,40.7557654,-73.7673296,11361
15425,Installed,CITY,Queens,1010465,220713,40.7724436,-73.905354,11105
15424,Installed,CITY,Queens,1047467,156635,40.5963776,-73.7723645,11691
15422,Installed,CITY,Queens,1029769,149982,40.5782251,-73.8361371,11694
15421,Installed,CITY,Queens,1024956,197563,40.7088479,-73.8531762,11375
15420,Installed,CITY,Queens,1011291,196391,40.7056833,-73.9024696,11385
15419,Installed,CITY,Queens,999841,211892,40.7482574,-73.9437311,11101
15418,Installed,CITY,Queens,1015042,213788,40.7534215,-73.888861,11372
